1012 26300.912109
4983.793945 314.945892 0.500000
5207.091797 899.630127 0.500000
4477.670898 7641.165527 0.500000
7541.076660 4350.581055 0.500000
6458.824219 821.202332 0.500000
4908.116211 4468.642578 0.500000
2343.645752 2555.890869 0.500000
2995.944092 7975.622070 0.500000
10053.144531 7245.002441 0.500000
597.726135 7835.085449 0.500000
9338.521484 3793.160156 0.500000
2819.026855 7847.635742 0.500000
859.127380 3405.883057 0.500000
1750.034546 1384.161621 0.500000
9200.661133 6427.481445 0.500000
3518.470459 2325.772461 0.500000
6819.738770 4118.181152 0.500000
5409.429199 6425.892578 0.500000
6545.062012 6388.655762 0.500000
4041.000000 6801.821777 0.500000
2102.989258 6200.045898 0.500000
452.258850 447.996307 0.500000
9854.496094 1067.664062 0.500000
8766.811523 2391.131348 0.500000
3049.370117 1680.448730 0.500000
8285.618164 4400.945801 0.500000
9041.556641 1809.381592 0.500000
2895.920654 6023.699219 0.500000
6734.862305 3215.145508 0.500000
9607.960938 6348.430664 0.500000
2236.611572 7950.725586 0.500000
9581.016602 328.975189 0.500000
6696.860352 134.809784 0.500000
8012.659668 7001.395020 0.500000
943.648010 1431.312134 0.500000
1899.493286 7917.763184 0.500000
5688.031250 7081.390625 0.500000
4552.627441 1390.085938 0.500000
1414.507080 6651.470703 0.500000
6252.095703 6262.546875 0.500000
9562.838867 7970.400879 0.500000
559.414368 7560.191895 0.500000
2037.254761 4871.555664 0.500000
4755.206543 3222.375244 0.500000
363.023438 3908.812988 0.500000
8012.209961 5350.349609 0.500000
1069.831177 1864.758057 0.500000
6332.031738 5402.219238 0.500000
9082.398438 6460.626465 0.500000
5765.711914 3420.635010 0.500000
348.253601 2996.066406 0.500000
4883.856445 3378.966797 0.500000
9724.499023 4929.332031 0.500000
4598.833008 706.827148 0.500000
8224.514648 934.582458 0.500000
3525.071533 7205.046875 0.500000
8736.963867 7991.166504 0.500000
2750.341797 5014.323242 0.500000
8437.533203 4210.215820 0.500000
2381.993652 785.990784 0.500000
4142.528809 1002.078186 0.500000
5855.467773 4801.204102 0.500000
7001.547363 4504.343262 0.500000
4177.346680 158.306274 0.500000
5320.807129 6596.487305 0.500000
1275.295776 1402.199463 0.500000
3891.149414 325.205200 0.500000
8756.120117 2438.895752 0.500000
296.989929 1125.357056 0.500000
9930.236328 2948.059570 0.500000
3730.987305 6161.551270 0.500000
1212.924927 2808.231201 0.500000
2860.745605 360.292084 0.500000
611.422852 3601.289062 0.500000
9171.007812 7745.597656 0.500000
8776.678711 774.030396 0.500000
7365.929199 3788.937012 0.500000
5933.871582 2727.075439 0.500000
712.256470 2902.665771 0.500000
708.764404 2768.333984 0.500000
1588.826782 5656.715332 0.500000
3625.978271 6555.876465 0.500000
1603.795166 836.783630 0.500000
5172.056641 1260.769653 0.500000
8829.317383 526.661499 0.500000
674.245239 7401.041992 0.500000
4208.320312 5240.957031 0.500000
8042.663086 1949.574463 0.500000
4827.333496 2453.217041 0.500000
2925.146729 2954.101074 0.500000
4643.376953 4150.216797 0.500000
4024.273193 6955.644043 0.500000
6848.583984 243.584671 0.500000
10017.577148 4270.383789 0.500000
7608.317871 3266.346436 0.500000
4866.895996 3739.960693 0.500000
2993.888428 7005.426270 0.500000
5805.725586 5379.948242 0.500000
1932.684937 1214.422241 0.500000
1622.599243 3466.205078 0.500000
4705.424316 7075.356934 0.500000
4811.867188 2275.428467 0.500000
3080.133301 7626.650879 0.500000
2296.250488 7561.316895 0.500000
2996.922363 5592.714355 0.500000
4252.875488 1458.441528 0.500000
4740.508301 3764.529053 0.500000
1725.469482 371.913757 0.500000
1066.911499 1839.671143 0.500000
3402.372803 3062.467041 0.500000
9365.899414 6720.634766 0.500000
420.473724 2542.890625 0.500000
168.481674 4917.110352 0.500000
113.437088 6672.077148 0.500000
5352.678223 1060.561523 0.500000
4589.679199 4361.224609 0.500000
8449.529297 127.108459 0.500000
1014.704468 1431.169800 0.500000
278.712952 2214.983154 0.500000
968.607300 4843.765625 0.500000
5934.815430 4263.617676 0.500000
9720.434570 4536.757812 0.500000
6249.455078 4610.828613 0.500000
2295.743896 4641.416016 0.500000
7802.159668 890.902039 0.500000
225.613464 4457.633789 0.500000
4409.408203 3153.571777 0.500000
3221.589844 3896.142578 0.500000
2393.164307 4057.294189 0.500000
3782.098389 4763.449219 0.500000
8936.273438 1472.812012 0.500000
2435.268799 1172.740479 0.500000
9067.360352 6050.662598 0.500000
1761.273438 7805.229980 0.500000
2789.666504 5989.758789 0.500000
5049.180176 6108.962402 0.500000
2692.409668 1613.283813 0.500000
385.144501 4099.250977 0.500000
9803.699219 5930.777832 0.500000
1863.577148 939.536377 0.500000
9969.122070 7939.992188 0.500000
3309.264160 1884.781616 0.500000
2280.883301 1068.793945 0.500000
6977.742188 2401.139648 0.500000
7412.998535 4545.895996 0.500000
8864.611328 555.624329 0.500000
5821.979004 2623.549316 0.500000
6659.912109 2868.780029 0.500000
2292.835449 2634.485596 0.500000
2950.304443 4047.649170 0.500000
9526.208984 3944.036377 0.500000
7829.520020 6499.264160 0.500000
7505.954102 322.091858 0.500000
4704.685547 5775.346680 0.500000
1646.739990 3652.446289 0.500000
6059.557129 2676.290771 0.500000
8068.471191 7216.515137 0.500000
1982.609253 4498.690918 0.500000
974.404419 6250.959961 0.500000
7362.302246 602.617249 0.500000
4802.559082 149.111237 0.500000
2156.728027 6275.253906 0.500000
1785.359863 4225.786133 0.500000
2655.533447 7883.371094 0.500000
6453.803711 1205.237427 0.500000
5869.556152 5933.144531 0.500000
5877.252441 4328.054199 0.500000
9094.584961 5835.250977 0.500000
5806.414551 6545.985352 0.500000
5741.723633 4383.035645 0.500000
663.807434 197.938385 0.500000
467.069397 1842.685547 0.500000
8386.055664 3194.059082 0.500000
6575.804688 5232.853027 0.500000
1939.341919 2352.206543 0.500000
1814.947021 6930.015625 0.500000
4966.949707 3593.905762 0.500000
7117.048828 2799.424805 0.500000
4824.875000 7327.353516 0.500000
308.545959 3884.178223 0.500000
6469.208984 4349.547363 0.500000
2681.667725 4659.496582 0.500000
