1046 20308.617188
4984.211426 283.454651 0.500000
5206.610352 875.890381 0.500000
4480.125977 7706.802246 0.500000
7531.198730 4372.592285 0.500000
6453.303223 796.422791 0.500000
4908.838867 4492.219238 0.500000
2354.692627 2554.109131 0.500000
3004.364746 8045.692871 0.500000
10033.153320 7305.386719 0.500000
615.802063 7903.292969 0.500000
9321.406250 3807.781494 0.500000
2828.159912 7916.009766 0.500000
876.150940 3415.370117 0.500000
1763.471069 1366.845581 0.500000
9184.101562 6477.027832 0.500000
3524.787354 2320.939941 0.500000
6812.764648 4137.111328 0.500000
5408.132812 6475.417480 0.500000
6539.193848 6437.687012 0.500000
4045.213379 6856.330566 0.500000
2115.004883 6246.576660 0.500000
470.920441 418.268982 0.500000
9835.304688 1046.152100 0.500000
8751.999023 2387.165283 0.500000
3057.575684 1667.060791 0.500000
8272.742188 4423.625000 0.500000
9025.636719 1797.703003 0.500000
2904.744141 6067.892578 0.500000
6728.229980 3222.104004 0.500000
9589.760742 6396.929199 0.500000
2248.089355 8020.466309 0.500000
9562.925781 297.669922 0.500000
6690.380859 100.930374 0.500000
8000.882812 7058.549805 0.500000
960.331238 1414.621216 0.500000
1912.328247 7987.066895 0.500000
5685.613281 7139.606445 0.500000
4554.780762 1372.848511 0.500000
1429.294556 6703.986328 0.500000
6247.406738 6309.906250 0.500000
9544.821289 8040.402344 0.500000
577.644592 7624.754883 0.500000
2049.535156 4900.474121 0.500000
4756.543945 3229.429443 0.500000
382.044281 3924.967529 0.500000
8000.435059 5385.615723 0.500000
1086.006348 1853.813599 0.500000
6327.021484 5438.173340 0.500000
9066.315430 6510.612305 0.500000
5762.980957 3430.317627 0.500000
367.333923 3000.120361 0.500000
4884.676270 3388.097168 0.500000
9705.831055 4959.016602 0.500000
4600.800293 680.531250 0.500000
8211.885742 911.306091 0.500000
3531.361816 7264.901855 0.500000
8722.271484 8061.443359 0.500000
2759.751465 5045.134277 0.500000
8424.045898 4230.366699 0.500000
2392.886230 760.744446 0.500000
4146.333008 979.696655 0.500000
5852.375977 4829.189941 0.500000
6993.841797 4528.393066 0.500000
4181.011230 124.738358 0.500000
5319.867676 6648.274414 0.500000
1290.643677 1385.122559 0.500000
3895.966064 293.849945 0.500000
8741.349609 2435.562988 0.500000
316.276642 1104.609863 0.500000
9910.739258 2951.477051 0.500000
3736.448730 6207.571777 0.500000
1228.523926 2809.794922 0.500000
2869.710693 329.402008 0.500000
629.443604 3613.366699 0.500000
9154.567383 7812.619141 0.500000
8761.826172 748.625549 0.500000
7356.755859 3803.502441 0.500000
5930.463867 2727.563232 0.500000
729.871277 2905.481445 0.500000
726.393311 2769.368652 0.500000
1602.912476 5696.042969 0.500000
3631.862549 6607.124512 0.500000
1617.820557 812.210693 0.500000
5171.716309 1241.817749 0.500000
8814.252930 497.977142 0.500000
692.013123 7463.495117 0.500000
4211.859863 5274.772949 0.500000
8030.765137 1939.754395 0.500000
4828.380859 2450.074219 0.500000
2933.852295 2957.598633 0.500000
4645.165039 4169.572266 0.500000
4028.553711 7012.192383 0.500000
6841.493652 211.147339 0.500000
9997.728516 4291.332031 0.500000
7598.168945 3273.983643 0.500000
4867.783691 3753.876953 0.500000
3002.317383 7062.634766 0.500000
5802.833984 5415.606445 0.500000
1945.386230 1194.855835 0.500000
1636.548950 3476.491943 0.500000
4706.962402 7133.492188 0.500000
4812.976562 2269.928467 0.500000
3088.215088 7692.095215 0.500000
2307.488037 7625.894531 0.500000
3005.339111 5631.193359 0.500000
4256.235840 1442.110229 0.500000
4741.905273 3778.770996 0.500000
1739.005005 341.177765 0.500000
1083.098511 1828.394043 0.500000
3409.156982 3067.401123 0.500000
9348.673828 6774.067383 0.500000
439.263275 2540.936523 0.500000
188.285767 4946.632324 0.500000
133.462784 6724.865723 0.500000
5351.610840 1038.955322 0.500000
4591.683594 4383.377441 0.500000
8435.993164 93.126945 0.500000
1031.101562 1414.476929 0.500000
298.073242 2208.681641 0.500000
985.190063 4872.315430 0.500000
5931.404297 4284.476562 0.500000
9701.782227 4561.237793 0.500000
6244.776855 4636.290527 0.500000
2306.983643 4667.283203 0.500000
7791.229980 867.046570 0.500000
245.187531 4481.064453 0.500000
4412.138184 3159.713867 0.500000
3229.102051 3912.129395 0.500000
2404.011719 4075.417236 0.500000
3787.354004 4790.934082 0.500000
8920.778320 1456.671265 0.500000
2445.946777 1152.621460 0.500000
9051.336914 6095.212891 0.500000
1774.664795 7873.041504 0.500000
2798.917725 6033.501465 0.500000
5049.334473 6154.286133 0.500000
2702.052246 1599.005371 0.500000
404.076294 4117.930664 0.500000
9784.710938 5973.738770 0.500000
1876.556641 916.325684 0.500000
9949.468750 8009.590820 0.500000
3316.423340 1874.102539 0.500000
2292.182617 1047.296875 0.500000
6970.131836 2397.306396 0.500000
7403.635742 4570.497070 0.500000
8849.404297 527.323853 0.500000
5819.021973 2622.664551 0.500000
6653.581543 2871.146240 0.500000
2304.086670 2633.745850 0.500000
2958.908691 4065.644531 0.500000
9508.338867 3960.657959 0.500000
7818.480469 6549.762207 0.500000
7496.217285 290.695343 0.500000
4706.227051 5816.247559 0.500000
1660.592529 3665.202148 0.500000
6055.643555 2676.105225 0.500000
8056.469727 7276.521973 0.500000
1995.109497 4522.665527 0.500000
990.963806 6298.166016 0.500000
7353.144043 574.939819 0.500000
4803.706055 115.421425 0.500000
2168.527588 6322.782227 0.500000
1798.654297 4246.143555 0.500000
2665.324707 7952.218750 0.500000
6448.302734 1185.549316 0.500000
5866.407715 5976.136719 0.500000
5874.072754 4349.767090 0.500000
9078.452148 5876.945801 0.500000
5803.520020 6597.102539 0.500000
5739.089355 4405.477539 0.500000
681.617310 164.895889 0.500000
485.671356 1831.448486 0.500000
8372.775391 3200.738037 0.500000
6569.812500 5266.561035 0.500000
1952.016357 2347.724609 0.500000
1828.122314 6986.224121 0.500000
4967.435059 3605.885498 0.500000
7108.877930 2800.871826 0.500000
4825.932617 7388.830078 0.500000
327.786133 3900.006348 0.500000
6463.645996 4371.544922 0.500000
2691.353516 4685.603516 0.500000
6719.687988 3313.445068 0.500000
5979.567871 492.264374 0.500000
5082.321777 1984.809448 0.500000
5593.640137 3377.781982 0.500000
3489.070068 7293.787598 0.500000
6730.179199 4905.848145 0.500000
7231.979492 683.129395 0.500000
5890.533691 870.297424 0.500000
9964.086914 5988.791992 0.500000
4191.046387 8075.534668 0.500000
630.239197 5374.807129 0.500000
985.419067 2079.253418 0.500000
7827.010742 6087.592285 0.500000
7538.018066 2481.872314 0.500000
5889.949707 5209.731445 0.500000
8661.978516 2517.435547 0.500000
4867.256348 228.431610 0.500000
214.405029 4886.321777 0.500000
347.613617 4793.084473 0.500000
5853.599121 60.114265 0.500000
7137.934570 490.360718 0.500000
2493.294922 1206.061523 0.500000
8379.791992 7420.277832 0.500000
6684.143555 5377.234375 0.500000
9124.772461 2009.654907 0.500000
603.813171 869.925842 0.500000
8105.643555 4705.418945 0.500000
6405.699219 4801.463379 0.500000
5722.063477 5004.566406 0.500000
2438.285645 1607.773071 0.500000
9136.016602 7268.186523 0.500000
2484.447754 1170.750732 0.500000
8338.645508 7829.231934 0.500000
1730.433228 5099.937500 0.500000
